ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,dst_pkts,src_ip_bytes,dst_ip_bytes,label,type
1610019200.0,192.168.1.10,19057,10.0.0.1,1883,tcp,http,0.5651814424435976,263,126,SF,0,9,6,1403,811,0,normal
1610019208.6408641,192.168.1.5,21098,10.0.0.1,80,tcp,mqtt,99.0,50000,238,SF,0,11,5,1121,1006,1,injection
1610019217.2817283,192.168.1.10,64409,8.8.8.8,1883,udp,mqtt,0.5306667195817936,234,233,SF,0,6,8,651,606,0,normal
1610019225.9225922,192.168.1.5,4459,8.8.8.8,443,tcp,ssl,0.5770769984216568,480,178,SF,0,10,11,719,1427,0,normal
1610019234.5634563,192.168.1.5,36993,10.0.0.1,1883,tcp,mqtt,1.0577585666270235,283,392,SF,0,14,12,1304,1044,0,normal
1610019243.2043204,192.168.1.5,54355,8.8.8.8,1883,tcp,ssl,0.8332537694555683,386,323,SF,0,12,7,846,1419,0,normal
1610019251.8451846,192.168.1.5,29966,8.8.8.8,9999,tcp,mqtt,0.001,99999,467,SF,0,11,7,1175,1170,1,ddos
1610019260.4860487,192.168.1.10,60659,8.8.8.8,80,tcp,mqtt,1.118454307502136,124,315,SF,0,10,9,1084,689,0,normal
1610019269.1269126,192.168.1.10,30083,10.0.0.1,443,tcp,mqtt,1.596720158018653,457,302,SF,0,12,14,514,1489,0,normal
1610019277.7677767,192.168.1.5,58581,10.0.0.1,443,tcp,ssl,1.191046805698591,283,205,SF,0,6,14,814,973,0,normal
1610019286.4086409,192.168.1.10,48945,8.8.8.8,1883,tcp,ssl,1.9516264792783644,316,475,SF,0,8,11,1249,1013,0,normal
1610019295.049505,192.168.1.5,53413,10.0.0.1,443,tcp,mqtt,0.28838539547449565,436,264,SF,0,8,8,1272,551,0,normal
1610019303.6903691,192.168.1.5,54038,8.8.8.8,1883,tcp,ssl,1.6601894398404078,434,301,SF,0,11,11,975,1092,0,normal
1610019312.331233,192.168.1.10,33850,8.8.8.8,443,tcp,ssl,1.0608160728049327,474,414,SF,0,11,6,1026,1140,0,normal
1610019320.9720972,192.168.1.5,31321,8.8.8.8,443,tcp,ssl,1.0910308373359334,261,109,SF,0,7,5,599,1319,0,normal
1610019329.6129613,192.168.1.5,44914,10.0.0.1,80,tcp,ssl,1.086289875834142,271,356,SF,0,8,10,901,850,0,normal
1610019338.2538254,192.168.1.10,22346,10.0.0.1,443,tcp,http,0.718105773024513,462,336,SF,0,5,8,1225,879,0,normal
1610019346.8946896,192.168.1.5,36763,8.8.8.8,80,tcp,ssl,0.7166545270564796,106,151,SF,0,12,11,1144,592,0,normal
1610019355.5355535,192.168.1.5,10743,10.0.0.1,443,tcp,mqtt,1.3005045626207041,202,314,SF,0,8,5,1353,958,0,normal
1610019364.1764176,192.168.1.5,15041,8.8.8.8,443,tcp,ssl,0.1850536622279212,406,245,SF,0,9,5,1156,992,0,normal
1610019372.8172817,192.168.1.5,9338,10.0.0.1,443,tcp,mqtt,1.2186934860734266,252,442,SF,0,9,9,1417,631,0,normal
1610019381.4581459,192.168.1.10,29319,10.0.0.1,80,tcp,ssl,1.4767223646007395,337,360,SF,0,5,5,584,1367,0,normal
1610019390.09901,192.168.1.10,10652,10.0.0.1,1883,udp,mqtt,0.7770199576032941,269,483,SF,0,5,6,1121,507,0,normal
1610019398.739874,192.168.1.10,43146,8.8.8.8,80,tcp,http,0.5129781849733033,410,457,SF,0,11,7,714,855,0,normal
1610019407.380738,192.168.1.5,12516,8.8.8.8,443,tcp,mqtt,0.5054351341735184,393,473,SF,0,5,5,691,1442,0,normal
1610019416.0216022,192.168.1.5,37137,8.8.8.8,1883,tcp,ssl,0.2554953413546754,155,322,SF,0,13,12,1167,1160,0,normal
1610019424.6624663,192.168.1.10,52662,10.0.0.1,443,udp,ssl,0.27046670649217575,191,472,SF,0,10,6,719,830,0,normal
1610019433.3033304,192.168.1.5,16381,8.8.8.8,8888,tcp,mqtt,0.001,10,202,SF,0,5,6,1092,895,1,dos
1610019441.9441943,192.168.1.5,34353,8.8.8.8,80,udp,http,99.0,50000,311,SF,0,5,12,838,717,1,injection
1610019450.5850585,192.168.1.5,21389,8.8.8.8,1883,tcp,ssl,0.6058472742959501,275,448,SF,0,9,11,512,846,0,normal
1610019459.2259226,192.168.1.5,40053,8.8.8.8,8888,tcp,ssl,0.001,10,147,SF,0,7,7,992,1301,1,dos
1610019467.8667867,192.168.1.10,2761,10.0.0.1,443,tcp,mqtt,1.9909203813766487,176,388,SF,0,12,9,1056,1213,0,normal
1610019476.5076509,192.168.1.10,10120,10.0.0.1,1883,tcp,mqtt,1.9842067015466383,145,284,SF,0,12,7,1301,1006,0,normal
1610019485.1485147,192.168.1.10,20962,8.8.8.8,443,udp,http,0.4553928089904611,392,202,SF,0,14,9,1250,1261,0,normal
1610019493.789379,192.168.1.5,13706,10.0.0.1,1883,udp,mqtt,0.5047611003841564,346,323,SF,0,12,13,1193,1468,0,normal
1610019502.430243,192.168.1.10,60094,10.0.0.1,8888,tcp,ssl,0.001,10,380,SF,0,10,7,1044,858,1,dos
1610019511.0711071,192.168.1.10,28523,10.0.0.1,443,tcp,mqtt,0.38269023410164926,433,399,SF,0,9,7,610,832,0,normal
1610019519.7119713,192.168.1.5,45515,10.0.0.1,80,udp,http,1.0576748755005643,323,190,SF,0,9,5,1411,1215,0,normal
1610019528.3528352,192.168.1.5,45890,10.0.0.1,8888,tcp,http,0.001,10,476,SF,0,10,9,542,580,1,dos
1610019536.9936993,192.168.1.10,64180,8.8.8.8,8888,tcp,ssl,0.001,10,210,SF,0,10,7,944,1079,1,dos
1610019545.6345634,192.168.1.10,42918,10.0.0.1,80,tcp,mqtt,1.662949824538573,176,421,SF,0,14,7,593,563,0,normal
1610019554.2754276,192.168.1.10,47181,8.8.8.8,8888,tcp,ssl,0.001,10,227,SF,0,13,8,1398,1114,1,dos
1610019562.9162917,192.168.1.10,57271,8.8.8.8,1883,udp,http,1.9769899872690806,149,350,SF,0,11,6,846,1039,0,normal
1610019571.5571556,192.168.1.5,63899,8.8.8.8,8888,tcp,http,0.001,10,295,SF,0,10,6,814,1308,1,dos
1610019580.1980197,192.168.1.10,42058,10.0.0.1,1883,tcp,mqtt,1.7877272445731176,206,252,SF,0,14,12,627,1095,0,normal
1610019588.8388839,192.168.1.10,1318,10.0.0.1,9999,udp,mqtt,0.001,99999,378,SF,0,11,7,903,954,1,ddos
1610019597.479748,192.168.1.5,33560,10.0.0.1,1883,tcp,ssl,1.2237729195314688,386,455,SF,0,7,8,617,1003,0,normal
1610019606.1206121,192.168.1.10,25620,10.0.0.1,443,tcp,http,1.8029571072318,106,442,SF,0,6,6,754,1083,0,normal
1610019614.761476,192.168.1.5,33673,8.8.8.8,1883,udp,ssl,1.890998513118808,412,219,SF,0,14,9,1171,982,0,normal
1610019623.4023402,192.168.1.5,12458,8.8.8.8,80,tcp,ssl,1.480941389631211,391,476,SF,0,11,13,904,976,0,normal
1610019632.0432043,192.168.1.5,59406,8.8.8.8,80,tcp,ssl,0.7609006206767354,441,383,SF,0,7,13,545,802,0,normal
1610019640.6840684,192.168.1.10,39122,10.0.0.1,1883,tcp,http,1.0303691803701602,379,363,SF,0,8,12,1000,1282,0,normal
1610019649.3249326,192.168.1.10,5679,8.8.8.8,80,tcp,mqtt,1.2686023417028087,123,324,SF,0,6,13,754,1362,0,normal
1610019657.9657965,192.168.1.5,18517,8.8.8.8,80,tcp,http,1.6744160740735843,411,353,SF,0,9,13,1464,703,0,normal
1610019666.6066606,192.168.1.10,47252,8.8.8.8,1883,tcp,ssl,1.3501006402173554,312,256,SF,0,9,13,996,1160,0,normal
1610019675.2475247,192.168.1.10,4795,10.0.0.1,80,tcp,http,99.0,50000,467,SF,0,14,14,1387,547,1,injection
1610019683.8883889,192.168.1.5,9587,8.8.8.8,1883,tcp,ssl,0.8939728575845592,176,283,SF,0,14,6,621,963,0,normal
1610019692.529253,192.168.1.5,56299,8.8.8.8,1883,tcp,ssl,0.19583163387462207,223,498,SF,0,5,7,1397,1178,0,normal
1610019701.170117,192.168.1.10,57823,10.0.0.1,80,tcp,mqtt,1.8561089348305584,383,114,SF,0,8,8,969,787,0,normal
1610019709.810981,192.168.1.5,63281,8.8.8.8,1883,tcp,ssl,0.26742612532603716,259,392,SF,0,7,5,1210,505,0,normal
1610019718.4518452,192.168.1.10,18582,10.0.0.1,9999,tcp,http,0.001,99999,462,SF,0,11,10,861,843,1,ddos
1610019727.0927093,192.168.1.10,34956,8.8.8.8,80,udp,mqtt,1.7561385743537614,323,219,SF,0,9,6,701,851,0,normal
1610019735.7335734,192.168.1.10,59460,10.0.0.1,80,tcp,mqtt,0.8996439740785135,345,440,SF,0,10,8,1447,901,0,normal
1610019744.3744373,192.168.1.10,43267,10.0.0.1,6666,tcp,mqtt,0.0001,177,347,SF,0,999,9,1499,683,1,scanning
1610019753.0153015,192.168.1.5,60379,10.0.0.1,80,tcp,mqtt,1.6272505513089608,195,217,SF,0,5,8,500,1375,0,normal
1610019761.6561656,192.168.1.5,59213,8.8.8.8,1883,tcp,mqtt,0.21370747331386916,144,191,SF,0,7,10,1091,957,0,normal
1610019770.2970297,192.168.1.5,27591,8.8.8.8,1883,tcp,http,0.883073078888371,168,135,SF,0,14,14,1116,1232,0,normal
1610019778.9378939,192.168.1.5,58888,10.0.0.1,1883,udp,ssl,1.4129484247053827,198,435,SF,0,7,14,1167,1020,0,normal
1610019787.5787578,192.168.1.10,33400,10.0.0.1,443,udp,ssl,0.9024716672308775,475,111,SF,0,14,10,1379,1408,0,normal
1610019796.219622,192.168.1.10,54642,10.0.0.1,443,tcp,ssl,1.1358177715407767,167,127,SF,0,11,13,1200,742,0,normal
1610019804.860486,192.168.1.5,22946,10.0.0.1,1883,udp,ssl,1.2294700187526162,177,388,SF,0,11,13,839,526,0,normal
1610019813.5013502,192.168.1.10,13412,10.0.0.1,9999,tcp,mqtt,0.001,99999,174,SF,0,14,5,909,1112,1,ddos
1610019822.1422143,192.168.1.10,30356,10.0.0.1,443,tcp,ssl,0.8827642916822066,174,178,SF,0,10,14,578,1147,0,normal
1610019830.7830782,192.168.1.10,47761,10.0.0.1,1883,tcp,ssl,0.15408012119877512,438,310,SF,0,8,12,626,680,0,normal
1610019839.4239423,192.168.1.5,24519,10.0.0.1,80,tcp,mqtt,0.3842895580711544,101,282,SF,0,12,9,593,1077,0,normal
1610019848.0648065,192.168.1.5,9458,10.0.0.1,80,tcp,mqtt,1.0732827204153472,486,178,SF,0,14,5,1279,1245,0,normal
1610019856.7056706,192.168.1.5,52976,10.0.0.1,1883,udp,mqtt,1.1898133960837396,256,300,SF,0,6,9,626,503,0,normal
1610019865.3465347,192.168.1.10,22015,10.0.0.1,80,tcp,ssl,0.3778453725241584,186,304,SF,0,11,10,629,957,0,normal
1610019873.9873986,192.168.1.5,28496,10.0.0.1,1883,tcp,mqtt,1.5356766134035988,349,405,SF,0,5,11,1213,1281,0,normal
1610019882.6282628,192.168.1.5,60970,8.8.8.8,443,tcp,mqtt,0.8086769869548861,147,128,SF,0,12,7,590,524,0,normal
1610019891.269127,192.168.1.5,41054,10.0.0.1,9999,tcp,http,0.001,99999,413,SF,0,9,13,875,1180,1,ddos
1610019899.909991,192.168.1.5,27873,8.8.8.8,443,udp,http,0.8365591742802724,164,381,SF,0,10,7,520,961,0,normal
1610019908.5508552,192.168.1.5,2565,8.8.8.8,80,tcp,ssl,0.3846408552219487,141,122,SF,0,10,5,554,701,0,normal
1610019917.191719,192.168.1.5,64725,8.8.8.8,80,tcp,mqtt,1.5401438714934395,233,116,SF,0,5,7,1411,1211,0,normal
1610019925.8325832,192.168.1.10,3789,10.0.0.1,80,udp,ssl,1.178821520834725,414,232,SF,0,11,11,536,1145,0,normal
1610019934.4734473,192.168.1.10,44098,8.8.8.8,1883,tcp,http,0.8347075196638959,180,158,SF,0,7,14,1440,1272,0,normal
1610019943.1143115,192.168.1.5,38283,10.0.0.1,443,tcp,http,0.7763186105212969,118,243,SF,0,6,5,585,1416,0,normal
1610019951.7551756,192.168.1.5,30307,8.8.8.8,443,tcp,mqtt,0.386461049758815,463,202,SF,0,11,8,794,676,0,normal
1610019960.3960395,192.168.1.10,36875,10.0.0.1,9999,tcp,ssl,0.001,99999,193,SF,0,14,11,1180,1418,1,ddos
1610019969.0369036,192.168.1.10,55532,10.0.0.1,9999,tcp,http,0.001,99999,360,SF,0,13,7,777,536,1,ddos
1610019977.6777678,192.168.1.5,35649,8.8.8.8,443,tcp,mqtt,1.054563636743965,219,381,SF,0,8,11,1060,582,0,normal
1610019986.318632,192.168.1.5,1793,8.8.8.8,8888,tcp,ssl,0.001,10,270,SF,0,11,8,1476,1320,1,dos
1610019994.959496,192.168.1.5,18830,10.0.0.1,80,tcp,mqtt,1.6111285128091215,434,467,SF,0,9,11,1156,676,0,normal
1610020003.6003602,192.168.1.5,26006,8.8.8.8,1883,tcp,mqtt,0.1541902746880072,118,225,SF,0,14,13,909,711,0,normal
1610020012.241224,192.168.1.10,3996,10.0.0.1,9999,tcp,http,0.001,99999,185,SF,0,14,14,600,1138,1,ddos
1610020020.8820882,192.168.1.5,19280,10.0.0.1,9999,tcp,ssl,0.001,99999,285,SF,0,11,9,1305,1149,1,ddos
1610020029.5229523,192.168.1.5,39391,10.0.0.1,1883,udp,http,0.4626937842894393,288,208,SF,0,5,7,921,709,0,normal
1610020038.1638165,192.168.1.5,61062,8.8.8.8,9999,tcp,ssl,0.001,99999,101,SF,0,14,5,1308,1415,1,ddos
1610020046.8046806,192.168.1.5,19677,10.0.0.1,1883,tcp,ssl,99.0,50000,143,SF,0,13,7,1136,1443,1,injection
1610020055.4455445,192.168.1.10,39067,10.0.0.1,1883,tcp,mqtt,0.5813050039600204,486,303,SF,0,10,8,605,1278,0,normal
1610020064.0864086,192.168.1.10,22157,10.0.0.1,443,tcp,mqtt,0.4065049728849405,223,205,SF,0,12,6,1252,1090,0,normal
1610020072.7272727,192.168.1.10,40363,10.0.0.1,443,tcp,ssl,1.0245816231104232,232,318,SF,0,13,8,1334,595,0,normal
1610020081.368137,192.168.1.5,26781,8.8.8.8,80,udp,mqtt,0.27744859914394604,321,208,SF,0,5,9,1127,638,0,normal
1610020090.009001,192.168.1.5,38864,8.8.8.8,80,tcp,http,1.5926649453161945,166,143,SF,0,9,12,1084,743,0,normal
1610020098.649865,192.168.1.10,43423,8.8.8.8,80,udp,ssl,0.9942816956661809,394,316,SF,0,11,9,820,720,0,normal
1610020107.290729,192.168.1.5,45037,8.8.8.8,443,tcp,http,0.9492551919559483,330,404,SF,0,12,6,1451,987,0,normal
1610020115.9315932,192.168.1.5,33093,10.0.0.1,1883,tcp,mqtt,0.10352251731488987,255,190,SF,0,7,5,902,794,0,normal
1610020124.5724573,192.168.1.10,15730,10.0.0.1,80,tcp,ssl,1.6539413345862664,484,180,SF,0,12,13,513,884,0,normal
1610020133.2133214,192.168.1.10,39255,10.0.0.1,6666,tcp,mqtt,0.0001,249,284,SF,0,999,8,987,1075,1,scanning
1610020141.8541853,192.168.1.10,28933,10.0.0.1,80,tcp,http,0.9357995876225609,208,233,SF,0,5,13,613,1058,0,normal
1610020150.4950495,192.168.1.10,41242,10.0.0.1,443,tcp,ssl,1.546631282040342,406,437,SF,0,8,13,1263,1358,0,normal
1610020159.1359136,192.168.1.5,61265,10.0.0.1,8888,tcp,mqtt,0.001,10,398,SF,0,6,5,729,1494,1,dos
1610020167.7767777,192.168.1.5,12119,8.8.8.8,443,tcp,http,0.796692866580887,180,143,SF,0,9,11,565,635,0,normal
1610020176.4176419,192.168.1.10,58596,10.0.0.1,8888,udp,http,0.001,10,165,SF,0,8,10,954,575,1,dos
1610020185.0585058,192.168.1.5,21367,10.0.0.1,80,tcp,mqtt,0.9750973692044566,406,400,SF,0,6,6,1177,625,0,normal
1610020193.69937,192.168.1.10,64791,10.0.0.1,8888,udp,ssl,0.001,10,118,SF,0,11,14,1054,847,1,dos
1610020202.340234,192.168.1.10,27493,8.8.8.8,443,tcp,mqtt,99.0,50000,342,SF,0,6,8,746,1315,1,injection
1610020210.9810982,192.168.1.5,2337,10.0.0.1,80,tcp,ssl,0.6703810595305026,385,347,SF,0,6,9,1388,966,0,normal
1610020219.6219623,192.168.1.10,8871,10.0.0.1,80,tcp,http,1.9847445252539313,107,103,SF,0,8,9,1265,976,0,normal
1610020228.2628262,192.168.1.5,51246,10.0.0.1,443,tcp,http,0.7197745257326327,353,196,SF,0,9,11,719,605,0,normal
1610020236.9036903,192.168.1.5,10190,8.8.8.8,1883,tcp,http,0.4898459188303681,140,453,SF,0,14,14,893,1373,0,normal
1610020245.5445545,192.168.1.5,10954,10.0.0.1,443,tcp,mqtt,1.6630105908978783,252,195,SF,0,7,6,844,1477,0,normal
1610020254.1854186,192.168.1.5,4309,10.0.0.1,8888,udp,mqtt,0.001,10,309,SF,0,13,7,1136,881,1,dos
1610020262.8262827,192.168.1.10,59125,8.8.8.8,1883,tcp,mqtt,0.9433410195253964,304,335,SF,0,14,6,1033,725,0,normal
1610020271.4671466,192.168.1.5,36887,10.0.0.1,80,tcp,http,1.1428892206419008,389,236,SF,0,10,11,574,1126,0,normal
1610020280.1080108,192.168.1.10,17728,8.8.8.8,9999,tcp,ssl,0.001,99999,456,SF,0,12,11,1075,902,1,ddos
1610020288.748875,192.168.1.10,19729,10.0.0.1,80,udp,mqtt,1.222055640779645,426,147,SF,0,9,13,603,587,0,normal
1610020297.389739,192.168.1.10,1579,8.8.8.8,443,tcp,mqtt,0.16554947258098346,471,263,SF,0,12,8,1005,725,0,normal
1610020306.0306032,192.168.1.10,22347,10.0.0.1,6666,udp,mqtt,0.0001,313,294,SF,0,999,8,1056,1491,1,scanning
1610020314.671467,192.168.1.5,6456,10.0.0.1,80,tcp,http,0.47022035624219216,324,373,SF,0,10,10,985,821,0,normal
1610020323.3123312,192.168.1.5,2410,8.8.8.8,80,tcp,ssl,0.6554500427893355,393,395,SF,0,11,7,1213,1075,0,normal
1610020331.9531953,192.168.1.10,54939,10.0.0.1,1883,udp,ssl,0.42951608803928343,208,420,SF,0,6,7,773,1363,0,normal
1610020340.5940595,192.168.1.10,45031,10.0.0.1,80,tcp,ssl,1.5574456493181676,472,280,SF,0,10,13,1010,1339,0,normal
1610020349.2349236,192.168.1.5,11643,8.8.8.8,8888,udp,mqtt,0.001,10,213,SF,0,9,11,568,608,1,dos
1610020357.8757875,192.168.1.10,7878,10.0.0.1,80,tcp,mqtt,1.5350626902288975,377,408,SF,0,12,13,510,880,0,normal
1610020366.5166516,192.168.1.5,64406,8.8.8.8,80,tcp,ssl,1.3414569703156707,290,161,SF,0,9,6,910,1457,0,normal
1610020375.1575158,192.168.1.10,43988,10.0.0.1,80,udp,http,0.29790140539686355,254,225,SF,0,11,8,1384,1448,0,normal
1610020383.79838,192.168.1.5,49825,8.8.8.8,1883,tcp,ssl,0.67284957411691,120,469,SF,0,8,12,1294,700,0,normal
1610020392.439244,192.168.1.10,60298,10.0.0.1,80,tcp,mqtt,1.0638038032212305,262,262,SF,0,6,13,943,1418,0,normal
1610020401.080108,192.168.1.10,8661,10.0.0.1,1883,tcp,ssl,0.6793955597195909,349,284,SF,0,7,7,919,874,0,normal
1610020409.720972,192.168.1.5,22249,8.8.8.8,1883,tcp,ssl,0.49387741837162125,146,416,SF,0,14,12,1452,1296,0,normal
1610020418.3618362,192.168.1.10,46754,10.0.0.1,9999,tcp,ssl,0.001,99999,239,SF,0,8,12,1280,570,1,ddos
1610020427.0027003,192.168.1.10,27763,8.8.8.8,6666,tcp,http,0.0001,474,342,SF,0,999,7,1122,888,1,scanning
1610020435.6435645,192.168.1.5,48732,8.8.8.8,6666,udp,mqtt,0.0001,237,148,SF,0,999,12,911,795,1,scanning
1610020444.2844284,192.168.1.10,63529,8.8.8.8,443,tcp,mqtt,1.5535234889949072,210,249,SF,0,9,10,821,659,0,normal
1610020452.9252925,192.168.1.5,54043,10.0.0.1,443,tcp,ssl,99.0,50000,189,SF,0,7,13,1018,859,1,injection
1610020461.5661566,192.168.1.5,11642,10.0.0.1,1883,udp,mqtt,0.10719289390155384,331,423,SF,0,7,5,595,1270,0,normal
1610020470.2070208,192.168.1.10,37585,10.0.0.1,6666,tcp,http,0.0001,392,426,SF,0,999,13,1465,1021,1,scanning
1610020478.847885,192.168.1.10,8397,8.8.8.8,80,udp,ssl,0.6519262484692279,268,450,SF,0,13,12,902,945,0,normal
1610020487.4887488,192.168.1.10,36305,8.8.8.8,1883,udp,http,0.514026381241204,288,490,SF,0,9,14,1026,667,0,normal
1610020496.129613,192.168.1.10,21211,8.8.8.8,80,tcp,ssl,0.5780198487346053,150,481,SF,0,6,12,842,1128,0,normal
1610020504.770477,192.168.1.10,3351,10.0.0.1,9999,tcp,ssl,0.001,99999,377,SF,0,14,12,1099,1360,1,ddos
1610020513.4113412,192.168.1.10,33415,8.8.8.8,1883,tcp,ssl,1.024002429183921,328,458,SF,0,9,14,801,1440,0,normal
1610020522.0522053,192.168.1.10,42601,10.0.0.1,9999,tcp,http,0.001,99999,395,SF,0,8,11,611,1094,1,ddos
1610020530.6930692,192.168.1.5,19573,10.0.0.1,1883,tcp,mqtt,99.0,50000,246,SF,0,10,7,807,844,1,injection
1610020539.3339334,192.168.1.10,53484,10.0.0.1,443,tcp,mqtt,0.4313672193273018,118,152,SF,0,14,10,1487,1479,0,normal
1610020547.9747975,192.168.1.5,40244,10.0.0.1,443,tcp,mqtt,1.7887002177964286,129,385,SF,0,10,14,1035,1250,0,normal
1610020556.6156616,192.168.1.10,58243,10.0.0.1,443,udp,mqtt,1.0418389029866888,241,253,SF,0,10,12,553,985,0,normal
1610020565.2565258,192.168.1.10,8666,10.0.0.1,1883,udp,http,1.8007890380935847,391,478,SF,0,11,12,1192,1185,0,normal
1610020573.8973897,192.168.1.5,15459,10.0.0.1,443,udp,mqtt,0.21975482045542233,490,475,SF,0,6,8,1067,1341,0,normal
1610020582.5382538,192.168.1.10,56580,10.0.0.1,1883,tcp,mqtt,1.8412274921349847,215,249,SF,0,8,12,777,678,0,normal
1610020591.179118,192.168.1.10,34784,8.8.8.8,443,tcp,ssl,0.8893461010502237,206,160,SF,0,13,12,733,638,0,normal
1610020599.819982,192.168.1.5,39216,10.0.0.1,8888,tcp,http,0.001,10,172,SF,0,9,5,1259,705,1,dos
1610020608.4608462,192.168.1.10,59745,10.0.0.1,443,tcp,ssl,1.3984271099268688,277,401,SF,0,5,9,697,1190,0,normal
1610020617.10171,192.168.1.10,5405,8.8.8.8,443,tcp,mqtt,1.6141150982590882,131,157,SF,0,10,11,930,1490,0,normal
1610020625.7425742,192.168.1.10,32071,8.8.8.8,443,udp,ssl,0.19001198240466072,397,128,SF,0,9,12,759,1400,0,normal
1610020634.3834383,192.168.1.5,20582,8.8.8.8,1883,udp,mqtt,1.9756723513955037,260,323,SF,0,6,13,661,1118,0,normal
1610020643.0243025,192.168.1.10,31806,8.8.8.8,9999,tcp,ssl,0.001,99999,152,SF,0,7,10,678,1423,1,ddos
1610020651.6651666,192.168.1.10,5806,10.0.0.1,443,tcp,http,0.7106637841499042,369,258,SF,0,7,14,730,966,0,normal
1610020660.3060305,192.168.1.10,26905,8.8.8.8,1883,tcp,ssl,0.38745821182124207,213,387,SF,0,11,9,1294,532,0,normal
1610020668.9468946,192.168.1.10,55736,8.8.8.8,80,tcp,ssl,0.8458096878886079,193,108,SF,0,9,12,905,629,0,normal
1610020677.5877588,192.168.1.5,41252,8.8.8.8,443,udp,ssl,0.519074755061389,130,136,SF,0,13,10,1250,1129,0,normal
1610020686.228623,192.168.1.5,30433,8.8.8.8,443,udp,ssl,1.038891124836382,251,363,SF,0,5,6,1193,1104,0,normal
1610020694.869487,192.168.1.10,20486,10.0.0.1,80,tcp,mqtt,1.5855961461316224,342,167,SF,0,7,13,1411,581,0,normal
1610020703.510351,192.168.1.10,61054,8.8.8.8,9999,udp,ssl,0.001,99999,407,SF,0,14,13,1107,609,1,ddos
1610020712.151215,192.168.1.5,4007,8.8.8.8,1883,udp,http,0.9282763190852849,364,401,SF,0,12,5,1068,509,0,normal
1610020720.7920792,192.168.1.5,57435,8.8.8.8,1883,tcp,ssl,0.3259934567020941,455,372,SF,0,7,13,952,1195,0,normal
1610020729.4329433,192.168.1.10,56230,8.8.8.8,443,tcp,http,1.9185981524992133,425,120,SF,0,7,9,558,1241,0,normal
1610020738.0738075,192.168.1.5,32957,10.0.0.1,443,tcp,ssl,0.6137039983559246,123,147,SF,0,12,13,796,898,0,normal
1610020746.7146714,192.168.1.10,47974,8.8.8.8,443,udp,mqtt,0.6278856371625329,317,364,SF,0,14,9,660,1225,0,normal
1610020755.3555355,192.168.1.5,3547,8.8.8.8,8888,tcp,http,0.001,10,351,SF,0,7,14,1184,1038,1,dos
1610020763.9963996,192.168.1.5,61950,8.8.8.8,443,tcp,http,1.5639682820794951,164,104,SF,0,6,10,1366,1422,0,normal
1610020772.6372638,192.168.1.5,10701,10.0.0.1,1883,tcp,ssl,1.9698902541029641,314,105,SF,0,7,13,568,969,0,normal
1610020781.278128,192.168.1.5,11316,8.8.8.8,80,tcp,mqtt,1.941412095192832,199,329,SF,0,6,11,906,1160,0,normal
1610020789.9189918,192.168.1.10,16113,8.8.8.8,1883,tcp,mqtt,1.8361449960409533,405,145,SF,0,12,8,673,914,0,normal
1610020798.559856,192.168.1.5,5605,10.0.0.1,1883,tcp,http,0.9270957780283646,349,196,SF,0,9,10,856,1200,0,normal
1610020807.20072,192.168.1.5,12931,8.8.8.8,443,udp,ssl,0.4166723535372514,375,211,SF,0,7,12,1394,627,0,normal
1610020815.8415842,192.168.1.10,6633,10.0.0.1,80,tcp,mqtt,1.2104952862445928,414,306,SF,0,12,9,787,981,0,normal
1610020824.4824483,192.168.1.5,52177,10.0.0.1,80,udp,mqtt,0.1327873605388593,414,456,SF,0,12,8,1063,953,0,normal
1610020833.1233122,192.168.1.5,51563,8.8.8.8,1883,udp,mqtt,0.4728727940912476,189,230,SF,0,8,11,705,768,0,normal
1610020841.7641764,192.168.1.10,45167,8.8.8.8,80,udp,ssl,0.10480585391005276,494,258,SF,0,13,7,1384,923,0,normal
1610020850.4050405,192.168.1.5,23960,10.0.0.1,1883,udp,ssl,0.44301823388592365,439,478,SF,0,5,8,532,1026,0,normal
1610020859.0459046,192.168.1.10,51206,10.0.0.1,9999,udp,http,0.001,99999,202,SF,0,11,11,952,1230,1,ddos
1610020867.6867688,192.168.1.10,43749,8.8.8.8,1883,tcp,ssl,0.8473161910774902,164,234,SF,0,9,9,1452,1391,0,normal
1610020876.3276327,192.168.1.10,46747,10.0.0.1,1883,tcp,mqtt,0.8016634733606144,335,115,SF,0,11,5,662,942,0,normal
1610020884.9684968,192.168.1.10,35012,10.0.0.1,443,tcp,http,1.6788104414743388,176,191,SF,0,14,10,1245,722,0,normal
1610020893.609361,192.168.1.5,30530,8.8.8.8,80,tcp,ssl,1.3824929788267881,157,477,SF,0,12,13,1449,1379,0,normal
1610020902.250225,192.168.1.10,14187,10.0.0.1,443,tcp,mqtt,1.8792203494551014,199,326,SF,0,7,14,732,925,0,normal
1610020910.8910892,192.168.1.5,62174,10.0.0.1,443,tcp,mqtt,0.9461480722875776,478,242,SF,0,7,7,610,1162,0,normal
1610020919.531953,192.168.1.5,60782,10.0.0.1,443,tcp,http,0.6172363834043083,399,362,SF,0,5,8,985,1331,0,normal
1610020928.1728172,192.168.1.5,47081,10.0.0.1,1883,tcp,http,0.33310062226337556,497,454,SF,0,9,14,1325,865,0,normal
